path,fn,spec,pos,mID,time,rID,sID,label,split
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0002\Z04_Pos02_RC2_75k_0002_1312031537\Wav\Z04_Pos02_RC2_75k_0002_1312031537_00000_14_Ch1.wav,Z04_Pos02_RC2_75k_0002_1312031537_00000_14_Ch1.wav,Z04,Pos02,0002,1312031537,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0002\Z04_Pos02_RC2_75k_0002_1312031537\Wav\Z04_Pos02_RC2_75k_0002_1312031537_00000_14_Ch2.wav,Z04_Pos02_RC2_75k_0002_1312031537_00000_14_Ch2.wav,Z04,Pos02,0002,1312031537,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0002\Z04_Pos02_RC2_75k_0002_1312031537\Wav\Z04_Pos02_RC2_75k_0002_1312031537_00001_14_Ch1.wav,Z04_Pos02_RC2_75k_0002_1312031537_00001_14_Ch1.wav,Z04,Pos02,0002,1312031537,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos02_RC2_75k_0002\Z04_Pos02_RC2_75k_0002_1312031537\Wav\Z04_Pos02_RC2_75k_0002_1312031537_00001_14_Ch2.wav,Z04_Pos02_RC2_75k_0002_1312031537_00001_14_Ch2.wav,Z04,Pos02,0002,1312031537,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0000\Z04_Pos03_RC2_75k_0000_1307031520\Wav\Z04_Pos03_RC2_75k_0000_1307031520_00000_14_Ch1.wav,Z04_Pos03_RC2_75k_0000_1307031520_00000_14_Ch1.wav,Z04,Pos03,0000,1307031520,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0000\Z04_Pos03_RC2_75k_0000_1307031520\Wav\Z04_Pos03_RC2_75k_0000_1307031520_00000_14_Ch2.wav,Z04_Pos03_RC2_75k_0000_1307031520_00000_14_Ch2.wav,Z04,Pos03,0000,1307031520,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0000\Z04_Pos03_RC2_75k_0000_1307031520\Wav\Z04_Pos03_RC2_75k_0000_1307031520_00001_14_Ch1.wav,Z04_Pos03_RC2_75k_0000_1307031520_00001_14_Ch1.wav,Z04,Pos03,0000,1307031520,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0000\Z04_Pos03_RC2_75k_0000_1307031520\Wav\Z04_Pos03_RC2_75k_0000_1307031520_00001_14_Ch2.wav,Z04_Pos03_RC2_75k_0000_1307031520_00001_14_Ch2.wav,Z04,Pos03,0000,1307031520,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0001\Z04_Pos03_RC2_75k_0001_1311191423\Wav\Z04_Pos03_RC2_75k_0001_1311191423_00000_14_Ch1.wav,Z04_Pos03_RC2_75k_0001_1311191423_00000_14_Ch1.wav,Z04,Pos03,0001,1311191423,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0001\Z04_Pos03_RC2_75k_0001_1311191423\Wav\Z04_Pos03_RC2_75k_0001_1311191423_00000_14_Ch2.wav,Z04_Pos03_RC2_75k_0001_1311191423_00000_14_Ch2.wav,Z04,Pos03,0001,1311191423,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0001\Z04_Pos03_RC2_75k_0001_1311191423\Wav\Z04_Pos03_RC2_75k_0001_1311191423_00001_14_Ch1.wav,Z04_Pos03_RC2_75k_0001_1311191423_00001_14_Ch1.wav,Z04,Pos03,0001,1311191423,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0001\Z04_Pos03_RC2_75k_0001_1311191423\Wav\Z04_Pos03_RC2_75k_0001_1311191423_00001_14_Ch2.wav,Z04_Pos03_RC2_75k_0001_1311191423_00001_14_Ch2.wav,Z04,Pos03,0001,1311191423,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0002\Z04_Pos03_RC2_75k_0002_1312031537\Wav\Z04_Pos03_RC2_75k_0002_1312031537_00000_14_Ch1.wav,Z04_Pos03_RC2_75k_0002_1312031537_00000_14_Ch1.wav,Z04,Pos03,0002,1312031537,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0002\Z04_Pos03_RC2_75k_0002_1312031537\Wav\Z04_Pos03_RC2_75k_0002_1312031537_00000_14_Ch2.wav,Z04_Pos03_RC2_75k_0002_1312031537_00000_14_Ch2.wav,Z04,Pos03,0002,1312031537,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0002\Z04_Pos03_RC2_75k_0002_1312031537\Wav\Z04_Pos03_RC2_75k_0002_1312031537_00001_14_Ch1.wav,Z04_Pos03_RC2_75k_0002_1312031537_00001_14_Ch1.wav,Z04,Pos03,0002,1312031537,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos03_RC2_75k_0002\Z04_Pos03_RC2_75k_0002_1312031537\Wav\Z04_Pos03_RC2_75k_0002_1312031537_00001_14_Ch2.wav,Z04_Pos03_RC2_75k_0002_1312031537_00001_14_Ch2.wav,Z04,Pos03,0002,1312031537,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0000\Z04_Pos04_RC2_75k_0000_1307031521\Wav\Z04_Pos04_RC2_75k_0000_1307031521_00000_14_Ch1.wav,Z04_Pos04_RC2_75k_0000_1307031521_00000_14_Ch1.wav,Z04,Pos04,0000,1307031521,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0000\Z04_Pos04_RC2_75k_0000_1307031521\Wav\Z04_Pos04_RC2_75k_0000_1307031521_00000_14_Ch2.wav,Z04_Pos04_RC2_75k_0000_1307031521_00000_14_Ch2.wav,Z04,Pos04,0000,1307031521,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0000\Z04_Pos04_RC2_75k_0000_1307031521\Wav\Z04_Pos04_RC2_75k_0000_1307031521_00001_14_Ch1.wav,Z04_Pos04_RC2_75k_0000_1307031521_00001_14_Ch1.wav,Z04,Pos04,0000,1307031521,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0000\Z04_Pos04_RC2_75k_0000_1307031521\Wav\Z04_Pos04_RC2_75k_0000_1307031521_00001_14_Ch2.wav,Z04_Pos04_RC2_75k_0000_1307031521_00001_14_Ch2.wav,Z04,Pos04,0000,1307031521,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0001\Z04_Pos04_RC2_75k_0001_1311191424\Wav\Z04_Pos04_RC2_75k_0001_1311191424_00000_14_Ch1.wav,Z04_Pos04_RC2_75k_0001_1311191424_00000_14_Ch1.wav,Z04,Pos04,0001,1311191424,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0001\Z04_Pos04_RC2_75k_0001_1311191424\Wav\Z04_Pos04_RC2_75k_0001_1311191424_00000_14_Ch2.wav,Z04_Pos04_RC2_75k_0001_1311191424_00000_14_Ch2.wav,Z04,Pos04,0001,1311191424,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0001\Z04_Pos04_RC2_75k_0001_1311191424\Wav\Z04_Pos04_RC2_75k_0001_1311191424_00001_14_Ch1.wav,Z04_Pos04_RC2_75k_0001_1311191424_00001_14_Ch1.wav,Z04,Pos04,0001,1311191424,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0001\Z04_Pos04_RC2_75k_0001_1311191424\Wav\Z04_Pos04_RC2_75k_0001_1311191424_00001_14_Ch2.wav,Z04_Pos04_RC2_75k_0001_1311191424_00001_14_Ch2.wav,Z04,Pos04,0001,1311191424,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0002\Z04_Pos04_RC2_75k_0002_1312031538\Wav\Z04_Pos04_RC2_75k_0002_1312031538_00000_14_Ch1.wav,Z04_Pos04_RC2_75k_0002_1312031538_00000_14_Ch1.wav,Z04,Pos04,0002,1312031538,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0002\Z04_Pos04_RC2_75k_0002_1312031538\Wav\Z04_Pos04_RC2_75k_0002_1312031538_00000_14_Ch2.wav,Z04_Pos04_RC2_75k_0002_1312031538_00000_14_Ch2.wav,Z04,Pos04,0002,1312031538,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0002\Z04_Pos04_RC2_75k_0002_1312031538\Wav\Z04_Pos04_RC2_75k_0002_1312031538_00001_14_Ch1.wav,Z04_Pos04_RC2_75k_0002_1312031538_00001_14_Ch1.wav,Z04,Pos04,0002,1312031538,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos04_RC2_75k_0002\Z04_Pos04_RC2_75k_0002_1312031538\Wav\Z04_Pos04_RC2_75k_0002_1312031538_00001_14_Ch2.wav,Z04_Pos04_RC2_75k_0002_1312031538_00001_14_Ch2.wav,Z04,Pos04,0002,1312031538,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0000\Z04_Pos05_RC2_75k_0000_1307031522\Wav\Z04_Pos05_RC2_75k_0000_1307031522_00000_14_Ch1.wav,Z04_Pos05_RC2_75k_0000_1307031522_00000_14_Ch1.wav,Z04,Pos05,0000,1307031522,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0000\Z04_Pos05_RC2_75k_0000_1307031522\Wav\Z04_Pos05_RC2_75k_0000_1307031522_00000_14_Ch2.wav,Z04_Pos05_RC2_75k_0000_1307031522_00000_14_Ch2.wav,Z04,Pos05,0000,1307031522,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0000\Z04_Pos05_RC2_75k_0000_1307031522\Wav\Z04_Pos05_RC2_75k_0000_1307031522_00001_14_Ch1.wav,Z04_Pos05_RC2_75k_0000_1307031522_00001_14_Ch1.wav,Z04,Pos05,0000,1307031522,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0000\Z04_Pos05_RC2_75k_0000_1307031522\Wav\Z04_Pos05_RC2_75k_0000_1307031522_00001_14_Ch2.wav,Z04_Pos05_RC2_75k_0000_1307031522_00001_14_Ch2.wav,Z04,Pos05,0000,1307031522,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0001\Z04_Pos05_RC2_75k_0001_1311191424\Wav\Z04_Pos05_RC2_75k_0001_1311191424_00000_14_Ch1.wav,Z04_Pos05_RC2_75k_0001_1311191424_00000_14_Ch1.wav,Z04,Pos05,0001,1311191424,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0001\Z04_Pos05_RC2_75k_0001_1311191424\Wav\Z04_Pos05_RC2_75k_0001_1311191424_00000_14_Ch2.wav,Z04_Pos05_RC2_75k_0001_1311191424_00000_14_Ch2.wav,Z04,Pos05,0001,1311191424,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0001\Z04_Pos05_RC2_75k_0001_1311191424\Wav\Z04_Pos05_RC2_75k_0001_1311191424_00001_14_Ch1.wav,Z04_Pos05_RC2_75k_0001_1311191424_00001_14_Ch1.wav,Z04,Pos05,0001,1311191424,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0001\Z04_Pos05_RC2_75k_0001_1311191424\Wav\Z04_Pos05_RC2_75k_0001_1311191424_00001_14_Ch2.wav,Z04_Pos05_RC2_75k_0001_1311191424_00001_14_Ch2.wav,Z04,Pos05,0001,1311191424,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0002\Z04_Pos05_RC2_75k_0002_1312031538\Wav\Z04_Pos05_RC2_75k_0002_1312031538_00000_14_Ch1.wav,Z04_Pos05_RC2_75k_0002_1312031538_00000_14_Ch1.wav,Z04,Pos05,0002,1312031538,00000,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0002\Z04_Pos05_RC2_75k_0002_1312031538\Wav\Z04_Pos05_RC2_75k_0002_1312031538_00000_14_Ch2.wav,Z04_Pos05_RC2_75k_0002_1312031538_00000_14_Ch2.wav,Z04,Pos05,0002,1312031538,00000,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0002\Z04_Pos05_RC2_75k_0002_1312031538\Wav\Z04_Pos05_RC2_75k_0002_1312031538_00001_14_Ch1.wav,Z04_Pos05_RC2_75k_0002_1312031538_00001_14_Ch1.wav,Z04,Pos05,0002,1312031538,00001,Ch1,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos05_RC2_75k_0002\Z04_Pos05_RC2_75k_0002_1312031538\Wav\Z04_Pos05_RC2_75k_0002_1312031538_00001_14_Ch2.wav,Z04_Pos05_RC2_75k_0002_1312031538_00001_14_Ch2.wav,Z04,Pos05,0002,1312031538,00001,Ch2,1,dev
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0000\Z04_Pos06_RC2_75k_0000_1307031522\Wav\Z04_Pos06_RC2_75k_0000_1307031522_00000_14_Ch1.wav,Z04_Pos06_RC2_75k_0000_1307031522_00000_14_Ch1.wav,Z04,Pos06,0000,1307031522,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0000\Z04_Pos06_RC2_75k_0000_1307031522\Wav\Z04_Pos06_RC2_75k_0000_1307031522_00000_14_Ch2.wav,Z04_Pos06_RC2_75k_0000_1307031522_00000_14_Ch2.wav,Z04,Pos06,0000,1307031522,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0000\Z04_Pos06_RC2_75k_0000_1307031522\Wav\Z04_Pos06_RC2_75k_0000_1307031522_00001_14_Ch1.wav,Z04_Pos06_RC2_75k_0000_1307031522_00001_14_Ch1.wav,Z04,Pos06,0000,1307031522,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0000\Z04_Pos06_RC2_75k_0000_1307031522\Wav\Z04_Pos06_RC2_75k_0000_1307031522_00001_14_Ch2.wav,Z04_Pos06_RC2_75k_0000_1307031522_00001_14_Ch2.wav,Z04,Pos06,0000,1307031522,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0001\Z04_Pos06_RC2_75k_0001_1311191425\Wav\Z04_Pos06_RC2_75k_0001_1311191425_00000_14_Ch1.wav,Z04_Pos06_RC2_75k_0001_1311191425_00000_14_Ch1.wav,Z04,Pos06,0001,1311191425,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0001\Z04_Pos06_RC2_75k_0001_1311191425\Wav\Z04_Pos06_RC2_75k_0001_1311191425_00000_14_Ch2.wav,Z04_Pos06_RC2_75k_0001_1311191425_00000_14_Ch2.wav,Z04,Pos06,0001,1311191425,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0001\Z04_Pos06_RC2_75k_0001_1311191425\Wav\Z04_Pos06_RC2_75k_0001_1311191425_00001_14_Ch1.wav,Z04_Pos06_RC2_75k_0001_1311191425_00001_14_Ch1.wav,Z04,Pos06,0001,1311191425,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0001\Z04_Pos06_RC2_75k_0001_1311191425\Wav\Z04_Pos06_RC2_75k_0001_1311191425_00001_14_Ch2.wav,Z04_Pos06_RC2_75k_0001_1311191425_00001_14_Ch2.wav,Z04,Pos06,0001,1311191425,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0002\Z04_Pos06_RC2_75k_0002_1312031539\Wav\Z04_Pos06_RC2_75k_0002_1312031539_00000_14_Ch1.wav,Z04_Pos06_RC2_75k_0002_1312031539_00000_14_Ch1.wav,Z04,Pos06,0002,1312031539,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0002\Z04_Pos06_RC2_75k_0002_1312031539\Wav\Z04_Pos06_RC2_75k_0002_1312031539_00000_14_Ch2.wav,Z04_Pos06_RC2_75k_0002_1312031539_00000_14_Ch2.wav,Z04,Pos06,0002,1312031539,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0002\Z04_Pos06_RC2_75k_0002_1312031539\Wav\Z04_Pos06_RC2_75k_0002_1312031539_00001_14_Ch1.wav,Z04_Pos06_RC2_75k_0002_1312031539_00001_14_Ch1.wav,Z04,Pos06,0002,1312031539,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos06_RC2_75k_0002\Z04_Pos06_RC2_75k_0002_1312031539\Wav\Z04_Pos06_RC2_75k_0002_1312031539_00001_14_Ch2.wav,Z04_Pos06_RC2_75k_0002_1312031539_00001_14_Ch2.wav,Z04,Pos06,0002,1312031539,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0000\Z04_Pos07_RC2_75k_0000_1307031523\Wav\Z04_Pos07_RC2_75k_0000_1307031523_00000_14_Ch1.wav,Z04_Pos07_RC2_75k_0000_1307031523_00000_14_Ch1.wav,Z04,Pos07,0000,1307031523,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0000\Z04_Pos07_RC2_75k_0000_1307031523\Wav\Z04_Pos07_RC2_75k_0000_1307031523_00000_14_Ch2.wav,Z04_Pos07_RC2_75k_0000_1307031523_00000_14_Ch2.wav,Z04,Pos07,0000,1307031523,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0000\Z04_Pos07_RC2_75k_0000_1307031523\Wav\Z04_Pos07_RC2_75k_0000_1307031523_00001_14_Ch1.wav,Z04_Pos07_RC2_75k_0000_1307031523_00001_14_Ch1.wav,Z04,Pos07,0000,1307031523,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0000\Z04_Pos07_RC2_75k_0000_1307031523\Wav\Z04_Pos07_RC2_75k_0000_1307031523_00001_14_Ch2.wav,Z04_Pos07_RC2_75k_0000_1307031523_00001_14_Ch2.wav,Z04,Pos07,0000,1307031523,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0001\Z04_Pos07_RC2_75k_0001_1311191425\Wav\Z04_Pos07_RC2_75k_0001_1311191425_00000_14_Ch1.wav,Z04_Pos07_RC2_75k_0001_1311191425_00000_14_Ch1.wav,Z04,Pos07,0001,1311191425,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0001\Z04_Pos07_RC2_75k_0001_1311191425\Wav\Z04_Pos07_RC2_75k_0001_1311191425_00000_14_Ch2.wav,Z04_Pos07_RC2_75k_0001_1311191425_00000_14_Ch2.wav,Z04,Pos07,0001,1311191425,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0001\Z04_Pos07_RC2_75k_0001_1311191425\Wav\Z04_Pos07_RC2_75k_0001_1311191425_00001_14_Ch1.wav,Z04_Pos07_RC2_75k_0001_1311191425_00001_14_Ch1.wav,Z04,Pos07,0001,1311191425,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0001\Z04_Pos07_RC2_75k_0001_1311191425\Wav\Z04_Pos07_RC2_75k_0001_1311191425_00001_14_Ch2.wav,Z04_Pos07_RC2_75k_0001_1311191425_00001_14_Ch2.wav,Z04,Pos07,0001,1311191425,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0002\Z04_Pos07_RC2_75k_0002_1312031539\Wav\Z04_Pos07_RC2_75k_0002_1312031539_00000_14_Ch1.wav,Z04_Pos07_RC2_75k_0002_1312031539_00000_14_Ch1.wav,Z04,Pos07,0002,1312031539,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0002\Z04_Pos07_RC2_75k_0002_1312031539\Wav\Z04_Pos07_RC2_75k_0002_1312031539_00000_14_Ch2.wav,Z04_Pos07_RC2_75k_0002_1312031539_00000_14_Ch2.wav,Z04,Pos07,0002,1312031539,00000,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0002\Z04_Pos07_RC2_75k_0002_1312031539\Wav\Z04_Pos07_RC2_75k_0002_1312031539_00001_14_Ch1.wav,Z04_Pos07_RC2_75k_0002_1312031539_00001_14_Ch1.wav,Z04,Pos07,0002,1312031539,00001,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos07_RC2_75k_0002\Z04_Pos07_RC2_75k_0002_1312031539\Wav\Z04_Pos07_RC2_75k_0002_1312031539_00001_14_Ch2.wav,Z04_Pos07_RC2_75k_0002_1312031539_00001_14_Ch2.wav,Z04,Pos07,0002,1312031539,00001,Ch2,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0000\Z04_Pos08_RC2_75k_0000_1307031523\Wav\Z04_Pos08_RC2_75k_0000_1307031523_00000_14_Ch1.wav,Z04_Pos08_RC2_75k_0000_1307031523_00000_14_Ch1.wav,Z04,Pos08,0000,1307031523,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0000\Z04_Pos08_RC2_75k_0000_1307031523\Wav\Z04_Pos08_RC2_75k_0000_1307031523_00000_14_Ch2.wav,Z04_Pos08_RC2_75k_0000_1307031523_00000_14_Ch2.wav,Z04,Pos08,0000,1307031523,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0000\Z04_Pos08_RC2_75k_0000_1307031523\Wav\Z04_Pos08_RC2_75k_0000_1307031523_00001_14_Ch1.wav,Z04_Pos08_RC2_75k_0000_1307031523_00001_14_Ch1.wav,Z04,Pos08,0000,1307031523,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0000\Z04_Pos08_RC2_75k_0000_1307031523\Wav\Z04_Pos08_RC2_75k_0000_1307031523_00001_14_Ch2.wav,Z04_Pos08_RC2_75k_0000_1307031523_00001_14_Ch2.wav,Z04,Pos08,0000,1307031523,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0001\Z04_Pos08_RC2_75k_0001_1311191426\Wav\Z04_Pos08_RC2_75k_0001_1311191426_00000_14_Ch1.wav,Z04_Pos08_RC2_75k_0001_1311191426_00000_14_Ch1.wav,Z04,Pos08,0001,1311191426,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0001\Z04_Pos08_RC2_75k_0001_1311191426\Wav\Z04_Pos08_RC2_75k_0001_1311191426_00000_14_Ch2.wav,Z04_Pos08_RC2_75k_0001_1311191426_00000_14_Ch2.wav,Z04,Pos08,0001,1311191426,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0001\Z04_Pos08_RC2_75k_0001_1311191426\Wav\Z04_Pos08_RC2_75k_0001_1311191426_00001_14_Ch1.wav,Z04_Pos08_RC2_75k_0001_1311191426_00001_14_Ch1.wav,Z04,Pos08,0001,1311191426,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0001\Z04_Pos08_RC2_75k_0001_1311191426\Wav\Z04_Pos08_RC2_75k_0001_1311191426_00001_14_Ch2.wav,Z04_Pos08_RC2_75k_0001_1311191426_00001_14_Ch2.wav,Z04,Pos08,0001,1311191426,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0002\Z04_Pos08_RC2_75k_0002_1312031540\Wav\Z04_Pos08_RC2_75k_0002_1312031540_00000_14_Ch1.wav,Z04_Pos08_RC2_75k_0002_1312031540_00000_14_Ch1.wav,Z04,Pos08,0002,1312031540,00000,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0002\Z04_Pos08_RC2_75k_0002_1312031540\Wav\Z04_Pos08_RC2_75k_0002_1312031540_00000_14_Ch2.wav,Z04_Pos08_RC2_75k_0002_1312031540_00000_14_Ch2.wav,Z04,Pos08,0002,1312031540,00000,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0002\Z04_Pos08_RC2_75k_0002_1312031540\Wav\Z04_Pos08_RC2_75k_0002_1312031540_00001_14_Ch1.wav,Z04_Pos08_RC2_75k_0002_1312031540_00001_14_Ch1.wav,Z04,Pos08,0002,1312031540,00001,Ch1,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos08_RC2_75k_0002\Z04_Pos08_RC2_75k_0002_1312031540\Wav\Z04_Pos08_RC2_75k_0002_1312031540_00001_14_Ch2.wav,Z04_Pos08_RC2_75k_0002_1312031540_00001_14_Ch2.wav,Z04,Pos08,0002,1312031540,00001,Ch2,1,train
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos09_RC2_75k_0000\Z04_Pos09_RC2_75k_0000_1307031524\Wav\Z04_Pos09_RC2_75k_0000_1307031524_00000_14_Ch1.wav,Z04_Pos09_RC2_75k_0000_1307031524_00000_14_Ch1.wav,Z04,Pos09,0000,1307031524,00000,Ch1,1,test
D:\github\AI_diagnostics\Task_2\data\sig\Z04\Z04_Pos09_RC2_75k_0000\Z04_Pos09_RC2_75k_0000_1307031524\Wav\Z04_Pos09_RC2_75k_0000_1307031524_00000_14_Ch2.wav,Z04_Pos09_RC2_75k_0000_1307031524_00000_14_Ch2.wav,Z04,Pos09,0000,1307031524,00000,Ch2,1,test
